,AvgRating,GameName,GameRank,GeekRating,ListPrice,NumVoters
1899,"
			7.52		",Jaipur,"
			114			
					","
			7.403		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/jaipur-the-board-game/id1193262249?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$3.99</span></a>","
			27749		"
1900,"
			7.90		",Dinosaur Island,"
			115			
					","
			7.402		","]
					","
			5897		"
1901,"
			8.02		",Paths of Glory,"
			116			
					","
			7.402		","]
					","
			4040		"
1902,"
			7.56		",Cosmic Encounter,"
			117			
					","
			7.400		","]
					","
			23863		"
1903,"
			7.86		",Lorenzo il Magnifico,"
			118			
					","
			7.400		","]
					","
			5482		"
1904,"
			7.92		",Combat Commander: Europe,"
			119			
					","
			7.399		","]
					","
			4862		"
1905,"
			7.63		",Hansa Teutonica,"
			120			
					","
			7.396		","]
					","
			10072		"
1906,"
			7.94		",Near and Far,"
			121			
					","
			7.395		","]
					","
			4747		"
1907,"
			7.55		",Memoir '44,"
			122			
					","
			7.395		","]
					","
			22596		"
1908,"
			7.55		",Village,"
			123			
					","
			7.389		","]
					","
			17294		"
1909,"
			7.90		",Clank! In! Space!,"
			124			
					","
			7.383		","]
					","
			4906		"
1910,"
			7.59		",Sagrada,"
			125			
					","
			7.377		","]
					","
			14271		"
1911,"
			7.61		",Goa,"
			126			
					","
			7.375		","]
					","
			10438		"
1912,"
			7.70		",Age of Steam,"
			127			
					","
			7.374		","]
					","
			7385		"
1913,"
			7.64		",Ticket to Ride: Nordic Countries,"
			128			
					","
			7.374		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/ticket-to-ride/id432504470?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$4.99</span></a>","
			9822		"
1914,"
			7.47		",Splendor,"
			129			
					","
			7.366		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/splendor-the-board-game/id971215921?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$4.99</span></a>","
			44577		"
1915,"
			7.71		",La Granja,"
			130			
					","
			7.364		","]
					","
			6702		"
1916,"
			7.59		",Tichu,"
			131			
					","
			7.363		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/tichu/id386800660?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$2.99</span></a>","
			11989		"
1917,"
			8.53		",Too Many Bones,"
			132			
					","
			7.362		","]
					","
			2433		"
1918,"
			7.63		",Steam,"
			133			
					","
			7.362		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/steam-rails-to-riches/id1016459121?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$2.99</span></a>","
			8885		"
1919,"
			7.65		",Go,"
			134			
					","
			7.359		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/little-go/id490753989?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">Free</span></a>","
			13161		"
1920,"
			7.74		",Zombicide: Black Plague,"
			135			
					","
			7.359		","]
					","
			9484		"
1921,"
			7.55		",The Princes of Florence,"
			136			
					","
			7.357		","]
					","
			14022		"
1922,"
			7.60		",Legendary: A Marvel Deck Building Game,"
			137			
					","
			7.353		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/legendary-dxp/id1254258890?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">Free</span></a>","
			16888		"
1923,"
			7.65		",Viticulture,"
			138			
					","
			7.350		","]
					","
			8265		"
1924,"
			7.45		",Ticket to Ride,"
			139			
					","
			7.346		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/ticket-to-ride/id432504470?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$4.99</span></a>","
			60029		"
1925,"
			8.07		",Chronicles of Crime,"
			140			
					","
			7.343		","]
					","
			4161		"
1926,"
			7.61		",Targi,"
			141			
					","
			7.341		","]
					","
			8864		"
1927,"
			8.25		",Vinhos Deluxe Edition,"
			142			
					","
			7.338		","]
					","
			2589		"
1928,"
			7.47		",Ra,"
			143			
					","
			7.332		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/reiner-knizias-ra/id400213892?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$3.99</span></a>","
			17415		"
1929,"
			8.04		",Sekigahara: The Unification of Japan,"
			144			
					","
			7.331		","]
					","
			3314		"
1930,"
			7.56		",Shogun,"
			145			
					","
			7.329		","]
					","
			11881		"
1931,"
			7.84		",Xia: Legends of a Drift System,"
			146			
					","
			7.327		","]
					","
			5383		"
1932,"
			7.92		",This War of Mine: The Board Game,"
			147			
					","
			7.325		","]
					","
			4936		"
1933,"
			7.53		",Cyclades,"
			148			
					","
			7.325		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/cyclades/id464676595?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$5.99</span></a>","
			15299		"
1934,"
			7.44		",Galaxy Trucker,"
			149			
					","
			7.325		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/galaxy-trucker-pocket/id947402822?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$4.99</span></a>","
			25446		"
1935,"
			7.69		",Charterstone,"
			150			
					","
			7.323		","]
					","
			7813		"
1936,"
			7.43		",Carcassonne,"
			151			
					","
			7.323		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/carcassonne/id375295479?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$9.99</span></a>","
			84243		"
1937,"
			7.47		",Magic: The Gathering,"
			152			
					","
			7.320		","]
					","
			27742		"
1938,"
			7.84		",Trickerion: Legends of Illusion,"
			153			
					","
			7.318		","]
					","
			4690		"
1939,"
			7.91		",Star Realms: Colony Wars,"
			154			
					","
			7.315		","]
					","
			4153		"
1940,"
			7.48		",Imperial Settlers,"
			155			
					","
			7.314		","]
					","
			17341		"
1941,"
			8.20		",Endeavor: Age of Sail,"
			156			
					","
			7.311		","]
					","
			3137		"
1942,"
			7.68		",YINSH,"
			157			
					","
			7.307		","]
					","
			6345		"
1943,"
			7.52		",Sushi Go Party!,"
			158			
					","
			7.304		","]
					","
			13391		"
1944,"
			7.52		",Lewis & Clark,"
			159			
					","
			7.303		","]
					","
			10963		"
1945,"
			8.05		",Power Grid Deluxe: Europe/North America,"
			160			
					","
			7.301		","]
					","
			3044		"
1946,"
			7.62		",Imperial,"
			161			
					","
			7.301		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/imperial/id382679047?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$9.99</span></a>","
			7823		"
1947,"
			7.49		",Glory to Rome,"
			162			
					","
			7.299		","]
					","
			12060		"
1948,"
			7.51		",Dungeon Petz,"
			163			
					","
			7.299		","]
					","
			10933		"
1949,"
			7.56		",Age of Empires III: The Age of Discovery,"
			164			
					","
			7.298		","]
					","
			9482		"
1950,"
			7.53		",Deception: Murder in Hong Kong,"
			165			
					","
			7.296		","]
					","
			11022		"
1951,"
			7.60		",1960: The Making of the President,"
			166			
					","
			7.293		","]
					","
			7946		"
1952,"
			7.46		",Isle of Skye: From Chieftain to King,"
			167			
					","
			7.292		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/isle-of-skye/id1326879265?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$3.99</span></a>","
			15431		"
1953,"
			7.57		",Bora Bora,"
			168			
					","
			7.289		","]
					","
			8004		"
1954,"
			7.69		",Hero Realms,"
			169			
					","
			7.289		","]
					","
			7846		"
1955,"
			7.81		",Hannibal: Rome vs. Carthage,"
			170			
					","
			7.288		","]
					","
			4574		"
1956,"
			7.56		",Summoner Wars: Master Set,"
			171			
					","
			7.288		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/summoner-wars/id493752948?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">Free</span></a>","
			9715		"
1957,"
			7.82		",BattleLore (Second Edition),"
			172			
					","
			7.288		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/battlelore-command/id931579459?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$6.99</span></a>","
			4813		"
1958,"
			7.82		",Decrypto,"
			173			
					","
			7.287		","]
					","
			4566		"
1959,"
			7.67		",Runewars,"
			174			
					","
			7.284		","]
					","
			7240		"
1960,"
			7.86		",1830: Railways & Robber Barons,"
			175			
					","
			7.283		","]
					","
			3946		"
1961,"
			7.44		",Seasons,"
			176			
					","
			7.280		","]
					","
			17471		"
1962,"
			7.47		",Space Alert,"
			177			
					","
			7.280		","]
					","
			13584		"
1963,"
			7.77		",Dead of Winter: The Long Night,"
			178			
					","
			7.279		","]
					","
			5642		"
1964,"
			7.68		",Exit: The Game – The Abandoned Cabin,"
			179			
					","
			7.278		","]
					","
			5731		"
1965,"
			7.59		",Secret Hitler,"
			180			
					","
			7.273		","]
					","
			11149		"
1966,"
			7.46		",Alien Frontiers,"
			181			
					","
			7.271		","]
					","
			13100		"
1967,"
			7.69		",Mage Wars Arena,"
			182			
					","
			7.270		","]
					","
			6795		"
1968,"
			7.49		",Dixit: Odyssey,"
			183			
					","
			7.270		","]
					","
			13292		"
1969,"
			7.99		",Everdell,"
			184			
					","
			7.269		","]
					","
			3628		"
1970,"
			7.82		",Kanban: Driver's Edition,"
			185			
					","
			7.266		","]
					","
			4110		"
1971,"
			7.56		",Navegador,"
			186			
					","
			7.260		","]
					","
			7220		"
1972,"
			7.44		",Samurai,"
			187			
					","
			7.257		","]
					","
			13436		"
1973,"
			7.71		",Imperial 2030,"
			188			
					","
			7.256		","]
					","
			5009		"
1974,"
			7.40		",Mysterium,"
			189			
					","
			7.255		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/mysterium-a-psychic-clue-game/id1170135668?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$3.99</span></a>","
			22965		"
1975,"
			7.51		",Above and Below,"
			190			
					","
			7.253		","]
					","
			10003		"
1976,"
			7.57		",Fury of Dracula (third/fourth edition),"
			191			
					","
			7.251		","]
					","
			8148		"
1977,"
			7.70		",Rajas of the Ganges,"
			192			
					","
			7.245		","]
					","
			4965		"
1978,"
			7.84		",Indonesia,"
			193			
					","
			7.241		","]
					","
			3516		"
1979,"
			7.42		",Battle Line,"
			194			
					","
			7.240		","]
					","
			14038		"
1980,"
			7.93		",Here I Stand,"
			195			
					","
			7.237		","]
					","
			3285		"
1981,"
			7.38		",Kingdomino,"
			196			
					","
			7.236		","]
					","
			19463		"
1982,"
			7.91		",Antiquity,"
			197			
					","
			7.234		","]
					","
			3136		"
1983,"
			7.46		",Sid Meier's Civilization: The Board Game,"
			198			
					","
			7.233		","]
					","
			13218		"
1984,"
			7.62		",Burgle Bros.,"
			199			
					","
			7.231		","<a class=""ulprice"" href=""https://itunes.apple.com/us/app/burgle-bros/id1244169929?uo=4&amp;mt=8&amp;at=10lazE"" target=""_blank"">iOS App: <span class=""positive"">$4.99</span></a>","
			6036		"
1985,"
			7.58		",Rococo,"
			200			
					","
			7.224		","]
					","
			6230		"
1986,"
			5.39		",Kit & Caboodle,"
			14401			
					","
			5.495		","
","
			34		"
1987,"
			5.70		",The Lost Dutchman,"
			14404			
					","
			5.495		","
			List: $29.99
		","
			82		"
1988,"
			5.48		",Sequence Dice,"
			14409			
					","
			5.494		","
			List: $10.99
		","
			168		"
1989,"
			5.63		",Zogar's Gaze,"
			14425			
					","
			5.494		","]
					","
			142		"
1990,"
			5.45		",Castle Dash,"
			14430			
					","
			5.494		","]
					","
			76		"
1991,"
			5.47		",Giraffometer,"
			14431			
					","
			5.494		","]
					","
			78		"
1992,"
			5.51		",Murder City,"
			14434			
					","
			5.494		","
","
			150		"
1993,"
			5.38		",Yahtzee Steal the Deal,"
			14435			
					","
			5.494		","
","
			63		"
1994,"
			5.36		",Jungli-La,"
			14437			
					","
			5.494		","
			List: $19.57
		","
			54		"
1995,"
			5.48		",Massilia,"
			14440			
					","
			5.494		","
														
													[","
			214		"
